source1_entity_id,cand_count,gt_matches,pred_matches_82,pred_matches_90,pred_matches_95,top1_prob,top2_prob,prob_margin,has_zero_gt,top1_is_correct,top1_candidate_id,top1_source
S1-774645132,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-861944585,source2
S1-774729189,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-463495191,source2
S1-7750081,13,0,0,0,0,0.0008,0.0003,0.0004,true,false,S3-409841382,source3
S1-775042508,42,0,0,0,0,0.0,0.0,0.0,true,false,S2-621450423,source2
S1-775160533,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-580929482,source3
S1-775200779,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-679998017,source3
S1-775249786,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-617750130,source3
S1-775283044,1,0,1,0,0,0.8846,0.0,0.8846,true,false,S2-559911916,source2
S1-775361341,49,0,0,0,0,0.0232,0.0,0.0232,true,false,S2-804860148,source2
S1-7754071,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-368732596,source3
S1-775526960,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-960400516,source2
S1-77557834,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-552404741,source2
S1-77567238,1,1,0,0,0,0.0011,0.0,0.0011,false,true,S3-923426508,source3
S1-775976356,1,1,1,1,1,0.9861,0.0,0.9861,false,true,S3-825208927,source3
S1-775992235,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-602353889,source2
S1-776050576,51,0,0,0,0,0.0,0.0,0.0,true,false,S3-795877392,source3
S1-776254746,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-651408942,source2
S1-7764007,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-746013967,source2
S1-776420280,2,1,0,0,0,0.0372,0.0,0.0372,false,true,S3-247061270,source3
S1-776480618,4,0,0,0,0,0.0004,0.0001,0.0003,true,false,S2-659530378,source2
S1-776568553,58,0,0,0,0,0.0,0.0,0.0,true,false,S2-315957452,source2
S1-776620563,3,0,0,0,0,0.0001,0.0,0.0,true,false,S2-478584411,source2
S1-776757673,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-654622206,source2
S1-776777072,1,1,0,0,0,0.5905,0.0,0.5905,false,true,S2-203124047,source2
S1-776811355,12,0,0,0,0,0.0,0.0,0.0,true,false,S3-24664043,source3
S1-776819873,1,0,0,0,0,0.0004,0.0,0.0004,true,false,S2-496500351,source2
S1-776896195,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-818705269,source3
S1-77702647,36,0,0,0,0,0.0,0.0,0.0,true,false,S3-734454657,source3
S1-777053065,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-290113153,source2
S1-777091008,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-445366378,source2
S1-777165667,32,0,0,0,0,0.0,0.0,0.0,true,false,S2-996324865,source2
S1-777229849,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-751644079,source2
S1-777263507,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-779164718,source3
S1-777508980,33,0,0,0,0,0.0,0.0,0.0,true,false,S3-202445256,source3
S1-777547385,8,0,0,0,0,0.0001,0.0001,0.0,true,false,S3-535324546,source3
S1-777550634,1,0,0,0,0,0.0003,0.0,0.0003,true,false,S3-33614354,source3
S1-777953704,3,0,0,0,0,0.0122,0.0001,0.0122,true,false,S3-817093711,source3
S1-778042690,29,0,0,0,0,0.0,0.0,0.0,true,false,S3-560133562,source3
S1-778047090,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-169522525,source3
S1-778073138,60,0,0,0,0,0.0,0.0,0.0,true,false,S3-90285063,source3
S1-778096501,21,0,0,0,0,0.0,0.0,0.0,true,false,S2-583759683,source2
S1-778151711,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-133924988,source3
S1-77816613,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-257062520,source2
S1-77824256,2,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-771024855,source3
S1-778632723,74,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-807892069,source3
S1-778679939,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-392855736,source3
S1-778795345,3,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-64983742,source2
S1-778830470,1,1,1,1,1,0.9996,0.0,0.9996,false,true,S2-284919985,source2
S1-77885305,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-637256134,source2
S1-778998051,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-323496999,source3
S1-779180246,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-280281387,source2
S1-779191568,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-460771601,source3
S1-779310084,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-562460845,source3
S1-779452630,51,0,0,0,0,0.0,0.0,0.0,true,false,S3-589621314,source3
S1-779455754,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-114954984,source3
S1-779827243,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-875191268,source3
S1-779907701,21,0,0,0,0,0.0,0.0,0.0,true,false,S3-776783945,source3
S1-779912309,35,1,1,1,1,0.9992,0.3959,0.6033,false,true,S2-269215494,source2
S1-779962572,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-151722874,source2
S1-780007168,7,0,0,0,0,0.0,0.0,0.0,true,false,S3-13757641,source3
S1-780331711,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-838874302,source2
S1-780377540,5,0,0,0,0,0.0,0.0,0.0,true,false,S2-726712781,source2
S1-780404292,66,1,1,1,1,0.999,0.0,0.999,false,true,S2-151242144,source2
S1-78049682,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-602478593,source3
S1-780502827,4,0,0,0,0,0.0001,0.0,0.0,true,false,S3-994994254,source3
S1-780599979,5,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-585749228,source3
S1-780642176,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-637751841,source2
S1-780690767,2,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-488021890,source2
S1-780745371,39,0,0,0,0,0.0002,0.0001,0.0001,true,false,S3-320718948,source3
S1-78078135,39,0,0,0,0,0.0,0.0,0.0,true,false,S2-701481840,source2
S1-780891026,37,0,0,0,0,0.0,0.0,0.0,true,false,S3-823738212,source3
S1-781037326,1,1,1,1,1,0.998,0.0,0.998,false,true,S2-152180456,source2
S1-781046085,3,0,0,0,0,0.0001,0.0,0.0,true,false,S3-464000961,source3
S1-781085857,10,0,0,0,0,0.0003,0.0001,0.0002,true,false,S2-554240473,source2
S1-781229538,37,0,0,0,0,0.0001,0.0,0.0,true,false,S2-771543933,source2
S1-781427197,4,0,0,0,0,0.0068,0.0001,0.0068,true,false,S2-59151486,source2
S1-781591567,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-524187731,source2
S1-78167364,10,0,0,0,0,0.002,0.0002,0.0018,true,false,S3-325940811,source3
S1-781908395,44,0,0,0,0,0.0,0.0,0.0,true,false,S3-526954351,source3
S1-781931293,42,0,0,0,0,0.0,0.0,0.0,true,false,S2-98126301,source2
S1-782046705,15,0,0,0,0,0.0,0.0,0.0,true,false,S2-230056530,source2
S1-782067272,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-154793268,source2
S1-782266884,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-785534349,source2
S1-782287647,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-974586577,source2
S1-782374520,11,0,0,0,0,0.0002,0.0001,0.0002,true,false,S3-561428733,source3
S1-782812175,6,0,0,0,0,0.0,0.0,0.0,true,false,S2-557541533,source2
S1-783106016,61,0,0,0,0,0.0004,0.0,0.0004,true,false,S2-436282991,source2
S1-783148417,6,0,0,0,0,0.0,0.0,0.0,true,false,S2-892507005,source2
S1-783271110,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-734454657,source3
S1-783331506,36,0,0,0,0,0.0,0.0,0.0,true,false,S2-564112793,source2
S1-7835610,17,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-926892922,source2
S1-783570816,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-578991888,source2
S1-783575505,58,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-314382942,source3
S1-78359304,1,1,1,1,1,0.9904,0.0,0.9904,false,true,S3-9336656,source3
S1-783637741,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-897372863,source2
S1-783744856,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-556847846,source2
S1-783922722,4,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-192199797,source2
S1-784078088,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-377235247,source3
S1-78437133,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-446722445,source2
S1-784413996,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-604013469,source3
S1-784693509,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-559761868,source3
S1-784755286,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-438099214,source3
S1-784866179,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-763406361,source3
S1-784942211,1,0,0,0,0,0.001,0.0,0.001,true,false,S3-888350518,source3
S1-78497462,49,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-770842088,source3
S1-785182553,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-160573432,source2
S1-785217014,3,0,0,0,0,0.072,0.0001,0.072,true,false,S2-646353252,source2
S1-785277166,13,0,0,0,0,0.0001,0.0001,0.0,true,false,S3-140697332,source3
S1-785500579,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-868740769,source2
S1-785583589,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-781718239,source2
S1-78569926,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-667184667,source2
S1-785779271,5,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-259069331,source2
S1-785846223,1,1,1,1,1,0.9967,0.0,0.9967,false,true,S2-166889649,source2
S1-785878457,24,0,0,0,0,0.0,0.0,0.0,true,false,S2-795289018,source2
S1-786075350,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-801181765,source2
S1-786104155,36,0,0,0,0,0.0,0.0,0.0,true,false,S2-69730118,source2
S1-786138952,3,0,0,0,0,0.0001,0.0,0.0,true,false,S2-903779353,source2
S1-786375823,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-30660442,source3
S1-786529142,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-393691814,source3
S1-786617174,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-915724522,source3
S1-786623136,8,0,0,0,0,0.0002,0.0002,0.0001,true,false,S3-321746892,source3
S1-786761991,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-182485473,source2
S1-787138197,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-467538300,source3
S1-78717778,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-466257162,source3
S1-787181232,27,0,0,0,0,0.0,0.0,0.0,true,false,S2-956723748,source2
S1-787181809,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-163465081,source3
S1-78719827,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-499205390,source3
S1-787212371,17,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-497508886,source3
S1-787435400,30,0,0,0,0,0.0,0.0,0.0,true,false,S2-56550641,source2
S1-787470346,1,0,0,0,0,0.0163,0.0,0.0163,true,false,S3-102714436,source3
S1-787617931,35,0,0,0,0,0.0001,0.0,0.0,true,false,S2-964879738,source2
S1-787621009,18,0,0,0,0,0.0,0.0,0.0,true,false,S2-744465230,source2
S1-78797388,37,0,0,0,0,0.0003,0.0,0.0002,true,false,S3-673460314,source3
S1-788001713,29,0,0,0,0,0.0,0.0,0.0,true,false,S2-148316858,source2
S1-788029552,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-687967996,source3
S1-788209549,22,0,0,0,0,0.0,0.0,0.0,true,false,S3-194842431,source3
S1-788325700,58,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-895216809,source3
S1-788449877,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-179831547,source2
S1-788463387,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-808892754,source2
S1-788505257,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-681269914,source2
S1-788651638,5,0,0,0,0,0.0541,0.0044,0.0498,true,false,S2-97506029,source2
S1-788667618,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-736167731,source2
S1-788687417,24,0,0,0,0,0.0,0.0,0.0,true,false,S2-491719252,source2
S1-788707126,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-473649335,source3
S1-788715093,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-338871483,source3
S1-788728015,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-566737083,source2
S1-788753280,1,1,1,1,1,0.9983,0.0,0.9983,false,true,S3-311070982,source3
S1-788856813,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-111127969,source3
S1-788981743,1,1,0,0,0,0.3347,0.0,0.3347,false,true,S3-91350493,source3
S1-789055894,39,0,0,0,0,0.0,0.0,0.0,true,false,S3-632405952,source3
S1-789359817,48,0,0,0,0,0.0,0.0,0.0,true,false,S2-550340079,source2
S1-789361403,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-437365796,source2
S1-789383606,43,0,0,0,0,0.0,0.0,0.0,true,false,S2-907395422,source2
S1-789405085,13,0,0,0,0,0.0,0.0,0.0,true,false,S2-412035440,source2
S1-789416032,8,1,1,1,1,0.9988,0.0,0.9988,false,true,S2-571749533,source2
S1-789635046,42,0,0,0,0,0.0,0.0,0.0,true,false,S2-832911459,source2
S1-789651902,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-657015167,source3
S1-789717391,38,0,0,0,0,0.0,0.0,0.0,true,false,S2-17933853,source2
S1-789720312,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-595079104,source2
S1-789794648,11,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-418033252,source2
S1-789873937,6,0,0,0,0,0.0006,0.0005,0.0001,true,false,S3-87811429,source3
S1-789943413,23,0,0,0,0,0.6011,0.0,0.601,true,false,S3-26410598,source3
S1-790035065,45,0,0,0,0,0.0,0.0,0.0,true,false,S3-578653004,source3
S1-790135384,1,1,1,1,1,0.9758,0.0,0.9758,false,true,S3-526068711,source3
S1-790148312,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-254451157,source3
S1-790201877,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-285595037,source3
S1-79022069,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-218132218,source3
S1-790294820,40,0,0,0,0,0.0,0.0,0.0,true,false,S3-430273360,source3
S1-79044347,5,0,0,0,0,0.0,0.0,0.0,true,false,S3-967005338,source3
S1-790495555,11,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-339013298,source3
S1-790745501,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-684088654,source2
S1-79074873,36,0,0,0,0,0.0,0.0,0.0,true,false,S3-666408439,source3
S1-790775747,42,0,0,0,0,0.0,0.0,0.0,true,false,S3-495382572,source3
S1-790863534,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-183821477,source2
S1-790919771,41,0,0,0,0,0.0005,0.0001,0.0005,true,false,S2-47702572,source2
S1-790949391,62,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-30330733,source3
S1-791094687,8,0,0,0,0,0.0,0.0,0.0,true,false,S3-723396580,source3
S1-791107630,1,0,0,0,0,0.0028,0.0,0.0028,true,false,S2-591854940,source2
S1-791149482,67,0,0,0,0,0.0011,0.0002,0.0009,true,false,S3-210567387,source3
S1-791159642,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-991170445,source3
S1-791198329,4,0,0,0,0,0.0002,0.0,0.0001,true,false,S3-75273406,source3
S1-791201903,4,0,0,0,0,0.0148,0.0,0.0148,true,false,S2-262225869,source2
S1-791217329,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-903446816,source2
S1-791398800,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-49065974,source3
S1-791484925,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-539145687,source2
S1-79160623,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-318022815,source2
S1-791737059,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-343714529,source3
S1-791819211,33,0,0,0,0,0.0,0.0,0.0,true,false,S3-169632360,source3
S1-791866186,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-792199015,source2
S1-791906428,1,1,1,1,1,0.9898,0.0,0.9898,false,true,S3-997089709,source3
S1-791937290,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-263087763,source2
S1-792129331,54,0,0,0,0,0.0,0.0,0.0,true,false,S2-118654969,source2
S1-792167391,28,0,0,0,0,0.0,0.0,0.0,true,false,S2-317977074,source2
S1-792234199,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-581676472,source2
S1-792347633,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-752508714,source2
S1-792399269,38,0,0,0,0,0.0,0.0,0.0,true,false,S3-126940365,source3
S1-792524876,12,0,0,0,0,0.0001,0.0001,0.0,true,false,S3-119259061,source3
S1-792718315,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-187245639,source3
S1-792975315,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-108907878,source3
S1-793019850,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-718999314,source2
S1-793122880,72,0,0,0,0,0.0002,0.0002,0.0,true,false,S3-223601181,source3
S1-793227319,58,0,0,0,0,0.0,0.0,0.0,true,false,S2-125209350,source2
S1-793274075,12,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-32461760,source2
S1-793510573,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-560902508,source2
S1-793595080,47,0,0,0,0,0.0,0.0,0.0,true,false,S2-807468869,source2
S1-793820634,33,0,0,0,0,0.0,0.0,0.0,true,false,S3-169632360,source3
S1-794050914,32,0,0,0,0,0.0,0.0,0.0,true,false,S3-414879796,source3
S1-794241566,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-593786798,source2
S1-794451397,30,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-200550392,source3
S1-794527744,50,0,0,0,0,0.0,0.0,0.0,true,false,S2-238323284,source2
S1-794641315,68,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-825977561,source3
S1-794691078,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-597480115,source3
S1-794810952,30,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-489436323,source3
S1-794855608,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-306085496,source2
S1-794999036,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-288936479,source2
S1-795077410,77,0,0,0,0,0.0,0.0,0.0,true,false,S2-272161521,source2
S1-795205841,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-874413509,source2
S1-79522018,48,0,0,0,0,0.0,0.0,0.0,true,false,S3-962263643,source3
S1-795331547,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-806195869,source3
S1-795480688,11,0,0,0,0,0.0008,0.0005,0.0002,true,false,S3-248865773,source3
S1-795547171,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-159706237,source3
S1-795627340,41,0,0,0,0,0.0,0.0,0.0,true,false,S2-706615728,source2
S1-795631320,38,0,0,0,0,0.0,0.0,0.0,true,false,S3-454678377,source3
S1-795714259,38,0,0,0,0,0.0,0.0,0.0,true,false,S3-979019329,source3
S1-795752694,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-7988961,source2
S1-795915943,3,1,0,0,0,0.1001,0.0,0.1,false,true,S2-242231390,source2
S1-796091373,39,0,0,0,0,0.0002,0.0,0.0001,true,false,S3-904915098,source3
S1-796171642,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-321552324,source3
S1-796199937,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-437033673,source3
S1-796247752,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-526536178,source2
S1-796253980,4,1,1,1,1,0.9987,0.0,0.9987,false,true,S3-627281039,source3
S1-796400222,22,0,0,0,0,0.0,0.0,0.0,true,false,S3-2647016,source3
S1-796409664,3,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-505325375,source3
S1-796411265,8,0,0,0,0,0.0035,0.0001,0.0034,true,false,S2-810148750,source2
S1-796413451,5,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-516615976,source3
S1-79650576,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-840637471,source2
S1-796524983,4,0,0,0,0,0.0,0.0,0.0,true,false,S2-308520060,source2
S1-796589526,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-489913201,source3
S1-79661390,41,0,0,0,0,0.0,0.0,0.0,true,false,S3-831097416,source3
S1-796628292,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-471008413,source2
S1-796746643,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-144677180,source3
S1-79676158,55,0,0,0,0,0.0,0.0,0.0,true,false,S2-813054624,source2
S1-796867952,1,1,1,1,1,0.9952,0.0,0.9952,false,true,S2-981297220,source2
S1-796974715,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-259566795,source2
S1-79700046,32,0,0,0,0,0.0,0.0,0.0,true,false,S3-867086393,source3
S1-797129295,40,0,0,0,0,0.7752,0.0,0.7752,true,false,S2-911324329,source2
S1-797557347,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-836891281,source2
S1-797664368,34,0,0,0,0,0.0,0.0,0.0,true,false,S2-675595387,source2
S1-797713949,49,0,0,0,0,0.0302,0.0,0.0302,true,false,S3-969479300,source3
S1-797717237,35,0,0,0,0,0.0,0.0,0.0,true,false,S2-508087995,source2
S1-797929654,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-52876022,source3
S1-797931932,6,0,0,0,0,0.0,0.0,0.0,true,false,S2-736811415,source2
S1-798072771,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-131247763,source3
S1-798093763,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-212279966,source3
S1-798293084,7,0,0,0,0,0.0,0.0,0.0,true,false,S3-427647262,source3
S1-798327899,1,1,1,1,1,0.9956,0.0,0.9956,false,true,S2-598036546,source2
S1-798505895,9,0,0,0,0,0.0,0.0,0.0,true,false,S2-49068773,source2
S1-798628484,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-779543351,source3
S1-798808592,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-879463877,source2
S1-798921461,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-474657080,source3
S1-798978238,2,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-969181489,source3
S1-799050863,35,0,0,0,0,0.0,0.0,0.0,true,false,S3-696133812,source3
S1-799126736,38,0,0,0,0,0.0,0.0,0.0,true,false,S2-543459874,source2
S1-799178762,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-656754823,source3
S1-799185203,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-891743253,source3
S1-799416225,58,0,0,0,0,0.0,0.0,0.0,true,false,S2-721828148,source2
S1-799441111,1,0,0,0,0,0.0014,0.0,0.0014,true,false,S3-208747740,source3
S1-79971379,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-459946441,source2
S1-799717182,36,1,1,1,1,0.9954,0.0,0.9954,false,true,S2-635731389,source2
S1-800018608,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-881065183,source3
S1-800025531,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-335051228,source3
S1-800089605,26,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-398251567,source3
S1-800125177,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-409306265,source2
S1-800294363,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-865286567,source2
S1-800547436,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-275507128,source3
S1-80059466,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-877865216,source3
S1-800669870,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-150989687,source2
S1-80070223,1,0,0,0,0,0.0002,0.0,0.0002,true,false,S2-581593040,source2
S1-80084771,4,0,0,0,0,0.0,0.0,0.0,true,false,S3-571388277,source3
S1-800869174,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-508314587,source2
S1-800908425,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-387699350,source2
S1-801027691,35,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-806252660,source3
S1-80104790,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-195364660,source2
S1-801054696,1,1,1,1,1,0.9997,0.0,0.9997,false,true,S3-773621644,source3
S1-801069705,1,1,1,1,1,0.9994,0.0,0.9994,false,true,S2-665803822,source2
S1-801117232,3,0,0,0,0,0.0003,0.0,0.0003,true,false,S3-152537826,source3
S1-801212938,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-432315802,source3
S1-801339191,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-348918040,source3
S1-801344377,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-151897435,source3
S1-801512713,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-867745530,source3
S1-801584662,9,0,0,0,0,0.0015,0.0001,0.0014,true,false,S3-17013823,source3
S1-801587795,30,0,0,0,0,0.0,0.0,0.0,true,false,S2-976730217,source2
S1-801884786,2,0,0,0,0,0.0003,0.0,0.0003,true,false,S2-919402587,source2
S1-801935985,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-510571997,source2
S1-801944909,25,1,1,1,1,0.9943,0.0,0.9943,false,true,S3-942745770,source3
S1-802012324,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-343333670,source3
S1-802078075,2,2,2,2,2,0.9997,0.9713,0.0284,false,true,S2-716015925,source2
S1-802288346,3,0,0,0,0,0.0344,0.0001,0.0344,true,false,S2-981505082,source2
S1-802302272,1,0,0,0,0,0.0158,0.0,0.0158,true,false,S2-617582170,source2
S1-802309215,113,0,0,0,0,0.0001,0.0,0.0,true,false,S2-841621811,source2
S1-802365085,41,0,0,0,0,0.0001,0.0,0.0,true,false,S2-425391326,source2
S1-802372222,25,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-283455451,source2
S1-802385494,3,1,1,0,0,0.8307,0.0,0.8307,false,true,S3-87006130,source3
S1-802465138,23,0,0,0,0,0.002,0.0,0.002,true,false,S2-441938596,source2
S1-802494740,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-417555239,source3
S1-802500385,77,0,0,0,0,0.0,0.0,0.0,true,false,S3-176901584,source3
S1-802567407,43,0,0,0,0,0.0,0.0,0.0,true,false,S3-773411934,source3
S1-802814139,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-984965473,source3
S1-802814869,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-808224225,source2
S1-802928655,29,0,0,0,0,0.0,0.0,0.0,true,false,S2-272107686,source2
S1-802954685,34,0,0,0,0,0.0,0.0,0.0,true,false,S3-416414284,source3
S1-802995839,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-951603366,source2
S1-803074201,1,1,1,1,1,0.9991,0.0,0.9991,false,true,S2-750722980,source2
S1-803077625,3,0,0,0,0,0.0002,0.0,0.0002,true,false,S2-789711070,source2
S1-803172700,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-273352215,source3
S1-803190779,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-691533934,source3
S1-803421408,19,0,0,0,0,0.0001,0.0,0.0,true,false,S2-78399921,source2
S1-803590345,2,0,0,0,0,0.0001,0.0001,0.0001,true,false,S3-555286550,source3
